"user.id","meas_time","Y1","Y2","Y3","Y4"
1,0.259139266237617,0.388893255178057,-1.86567058431137,0.0640998619242623,1.46255866789903
1,2.01949211938772,-0.963593540944626,-2.5067411188093,0.0559227428291059,3.27640770102801
1,2.74503171178512,0.643236800478178,0.0161179796931685,1.51111758687231,-0.077715738870191
1,3.2673551869113,1.60074049157666,0.736133068848692,0.607542377289726,-1.34643308100431
1,4.13048680119682,2.26865734738436,3.06816212869781,0.857915497059763,-5.55613345618724
1,4.36823398768902,2.14240558080039,1.55713029775527,1.76343243265719,-3.60636802698506
1,4.47288943144958,1.54869766971708,3.19541550061626,1.63431681928385,-3.03393076373709
1,4.8333680272568,3.52697712365003,3.37082353285621,0.892135554660981,-3.6247163042325
1,5.29799524811096,1.11351352939807,3.09934772758422,0.605211043155123,-1.62996524975455
1,6.56857610456646,-0.651109404950744,-1.81186795288324,0.875117556899426,-0.204428572376566
1,8.28284935695119,-0.296863482245333,0.246931775112587,0.6349489023619,-3.16869523546775
1,9.33806878561154,-1.1194057851765,-0.998890049646338,-0.199939786257594,1.05040711230238
1,10.8408817637013,0.142113512035729,-1.49770672592557,-0.12131162462078,2.73174571532333
1,12.6061324515846,-0.147930579514569,0.674207860305091,0.839324313322425,-1.58048783997963
2,1.96884893367533,0.915909369166783,-1.26411186021055,-0.587333429024004,2.13709670543136
2,2.2411558765918,-2.47699149360869,-0.46746654775713,-0.239621495494831,2.72219910828709
2,3.46975434338674,-2.54946456031624,-3.4200600077556,0.799732446255513,6.50496528428432
2,3.65728070712648,-4.16886415324052,-2.09568570717888,0.196806675245353,4.56739973904476
2,3.9460910943104,-4.0494737948939,-3.95249523947524,-1.17418054859437,3.81113323442852
2,5.85928021275904,-1.46106770265616,0.504537299418172,-0.423132479919329,-0.280655095451657
2,6.93567358844448,-1.31109693022275,0.142088366205935,0.545517789005534,3.6222257774642
2,7.81936957114376,-1.99374561830049,-1.11364359927553,-0.935235676746315,1.99048774513145
2,9.70884048605803,-2.16230482798455,-3.66277336605101,-0.655630090258145,3.58123667385753
2,10.0129129024688,-1.78294929997156,2.25168641616574,-0.166820439990081,4.69028267006342
2,11.182186470367,-3.79791248805505,-2.64318075127286,-1.02142820291483,5.94198190817004
2,11.5169174786424,-2.67575323034727,-2.20487207438566,-0.452449005079679,3.72256633160516
2,12.0499166157097,-0.886068381553905,-2.9660681983154,-0.301583353518526,4.45278676361357
2,12.9527015571482,-3.45321425071976,-3.0623391534477,0.200324423974311,3.01919528730438
2,13.3236020937329,-1.83868767011291,-0.203136216730321,-0.631085378847383,2.9079541831527
2,14.3330305937678,-2.32298405433359,-1.71549926364167,-1.82080855990126,5.26537089686848
2,14.5314925122308,-3.46410326818981,-1.92512498760662,-1.17948359784205,4.60381693480225
2,15.1162657199427,-0.590141161316301,1.94034629043459,-1.77686673834815,3.64310606355368
2,15.4872610409278,-1.44548555965989,-0.0939969370364971,0.867226960448478,1.87623512566695
2,16.5047421924537,-2.62018896985364,-1.78622857662746,0.11017093325065,4.00916077062456
3,1.28817499307916,2.04001120335429,0.346006272597018,1.37103576701129,-2.07337768628809
3,2.12163973855786,2.7754377018788,0.532595495062542,0.828751587754597,-0.801095852571673
3,2.75874279967975,2.2679081177519,1.17589553651388,1.19199344807311,-2.77031477857826
3,2.95996665703133,4.80372585740084,2.19278170150931,0.350026521697747,-1.7275233909232
3,3.29686070680618,1.96715664987577,1.44616147806873,2.1500822183508,-2.80128132324885
3,4.93157140854746,1.6664198737901,-0.614255033415805,1.52774827311126,1.97628195944223
3,6.04748522317968,1.64345026472388,-1.63157297154567,0.684203949881195,1.19591837031702
3,7.82742293176707,-1.05787861226477,-4.28914705697447,0.587001115278198,2.1640482903458
3,8.82427024159115,0.0160934680694974,-4.13371680110159,1.95801588127522,2.94519800623621
3,9.22625648577232,-2.24905268432887,-4.8992041419464,-0.101910567028568,5.29507216160861
3,9.32883560478222,-2.22852217502933,-5.01788647556666,0.954774213707924,5.88309010239234
3,10.6538922869833,0.557470468466519,-2.81227581210869,1.27613565273813,-0.0803698444029833
3,10.9637987152906,1.42290492133926,-1.97017253412413,0.351138101550348,-0.365897628381376
3,12.6740538537968,1.30921926403656,-3.22076440884724,1.19288217808191,-0.17595005904457
3,13.076845655893,2.2421910648898,-0.911841382168603,1.12155124981084,0.47893956801213
3,14.2762311821571,1.83663915262511,-1.24420813368116,1.91567519848738,-0.36972961987189
3,15.5759988810401,1.92946413302032,-0.165408921442676,1.29574836805482,0.198185774915171
3,17.3256123507628,3.04419318698878,2.60460344314569,0.985461169845818,-2.29625033143857
4,0.660506402840838,0.996705554541583,-2.24934355105772,-1.49412811097112,-0.919954853063446
4,1.9545678849332,-0.989530010504709,-3.69012013858797,-1.94281495368519,1.63862001284721
