"user.id","meas_time","Y1","Y2","Y3","Y4"
1,0.807035409309901,0.147178563268413,1.93132154276485,-0.0334506485476615,-4.08107098490856
1,1.9954567996785,-1.11684374880286,0.39630195945781,-2.18487799298975,3.37805785911431
1,3.82105160066858,0.462211838960614,3.11115564670662,-2.09373619253032,0.408417660045405
1,4.30424726963975,-0.168755576307844,2.56069166058294,-1.81306463342518,-0.560453547504346
1,6.11118767107837,0.421382286394151,0.713451904337349,-1.74885769754334,2.24120298285349
1,8.00607068142854,1.32222752850248,4.17812492797131,-0.825379528541598,-2.92269973465179
1,9.36158648715355,-0.299577330191156,2.42606474134189,-0.281842300058394,-1.28379950677216
1,10.6569031705614,1.47286103083304,4.13861990467727,-1.27025332115883,-2.94913956131222
1,10.8742970844498,2.19501590771906,3.41263925882493,-2.06681899017791,-2.87290541099737
1,11.3656487767585,1.04075326165676,2.51915624591936,-1.29269404967251,-1.87122170409324
1,11.8011066065636,-1.29492903616922,1.75388378617811,-2.4609730842893,-0.0931298132219293
1,13.2064500152133,-0.450479557384909,1.06788806398674,-1.77977182349114,-1.0359762450805
1,14.0362470798194,0.214468535604484,2.89426755574444,-2.08692509041935,-0.160080125735029
1,15.5989457778167,0.997854030306971,3.14663694720843,-0.601535301793468,-5.32686617271671
1,16.6445743377786,2.57469941588125,4.2198392492195,-1.59878775041983,-5.315043388626
1,18.108049503481,2.4829899430924,3.74748355900865,-1.04376423473708,-4.0712553978185
1,20.0926710836589,-0.901481921943041,2.36682783538657,-2.45855645036524,-0.415609776306522
1,20.9147379245842,-1.03474222988562,-0.546044605634042,-2.9868038316426,1.67438010152349
2,1.87593993910123,0.163643864441127,-1.83334043087823,-1.39692416252784,1.61051992056889
2,2.37901072953828,1.67590161908463,-1.38566698867837,-2.6786010973414,3.12411549885061
2,3.71719088510145,1.41312839107982,-0.96491018144148,-0.96902944497613,1.55042410705288
2,4.05574556742795,0.832524276315115,-2.39577488981263,-1.51494745731283,-0.358781940262406
2,4.66346483801026,0.127896508668736,-2.07857860010376,-1.97964789623742,2.74672704326372
2,5.49708161384333,0.633428715948944,-1.85158931902263,-2.59527985062705,2.97814767519031
2,5.62252324684523,0.901274701187954,0.315033946951979,-1.08935867755813,1.85084110885779
2,6.44906036527827,1.82077627623343,-0.739040257539129,-1.4869395081929,1.19772389820797
2,8.20147297214717,0.423031494156164,-1.53167514736346,-1.1043299613374,0.653432786982246
2,8.94813606585376,3.06873668827883,-0.742523783458161,-1.35829401572224,2.41609082402911
2,9.96408828524872,1.61010523002738,1.43034325900989,-0.930225853580378,-0.31430528272437
2,11.2032633535564,1.43993038210063,1.89392267208418,-0.668889606819668,-0.940591835474001
2,12.2409918369493,2.24778046645479,1.17158845234469,-1.51894185321859,0.215290044490797
2,12.6948052796302,2.866195618941,4.63348817680112,-0.188306022958874,-2.39027638192724
2,14.3668145849835,-0.765553773246547,-2.49461300183284,-2.80683181325205,1.96376320822254
2,15.736901387549,-0.903143817150087,-2.6905460146494,-1.71286388624744,3.2800444321824
3,0.305092889186926,1.47124494942813,5.63811097177043,1.55243173508635,-2.97147639829019
3,1.78014368666336,3.13047679888719,6.42048355406261,0.662240425738164,-2.96705843922907
3,2.66156510298606,3.12179789168658,7.59088444695919,1.59439503828962,-5.05898770983623
3,4.32136306180619,0.163230369502926,1.00771879248586,1.07784262443606,0.524041586233135
3,5.65077743006404,-1.69285775200058,-0.155055566796422,0.289140905306668,-0.573594833183813
3,7.23834967841394,-1.2328038550732,0.667638618105188,-0.193711190893717,4.07778555223443
3,8.38911867053248,-0.158120947344062,0.779180612864688,0.613147234461784,2.56670861623254
3,9.49558587290812,-2.59155548152801,0.390953108539979,-0.669696006000013,-0.380633345510162
3,11.0953627131181,2.07393654867887,4.66044388717463,1.31754782919354,-3.12689315353524
3,11.2396919975523,1.70581168086838,5.41063471502899,0.856992179690457,-5.17858939154903
3,12.2464291211218,2.97899217766099,7.48556804052622,0.833736015101562,-4.69946868561715
3,13.7378252245951,0.331992137019932,4.03176429071998,0.301611200314486,-0.102153138054475
3,15.1540151819121,0.986437308160736,4.03846049638617,0.932058386552683,-3.84059234330063
4,1.73629800598137,0.477660048743957,-0.49584405165863,1.32024214562678,-2.17544416613019
4,2.66868250970729,1.55560221493949,1.5579554481069,1.13627412546693,-1.06290086625223
4,3.23379733606707,0.256778463719551,-2.05390208733857,0.82488734993097,1.66742279803487
4,3.46808752564248,-0.603413574118646,-2.2187377017587,-0.292125809297287,-0.325300427092482
4,3.75707322997041,0.937259421673873,-1.33963488186221,-0.0956003934559527,-0.26091265843446
4,4.45798947361764,0.0645650926224502,-3.04050155292663,-0.125241728967595,1.56427811859264
4,5.54339457368478,-0.0178431572672383,-3.55806984986724,-0.610035172411449,4.66532277963598
4,6.90120421887841,0.640562832079446,-1.43506210074246,0.315865055504263,-0.180248063777414
4,7.77418157453649,0.76625020812156,0.689695343136564,0.43549711997013,1.2381684995869
4,9.60864583062939,0.909268459649831,0.60150038395819,0.639899727428273,-0.300453021779473
4,10.2664922388736,2.28880348874445,2.21060505987508,0.505458154411472,-1.00882180204914
4,11.2387171187671,1.1211124650494,-1.22118991562864,-0.487061290027861,-0.515650338134854
4,11.9702669997234,2.05758310277668,-1.52172365284009,-0.443818711876445,1.45729437007321
4,13.3069208871573,2.12594221490797,1.47774865154033,1.06607105619492,0.584895361669963
4,13.8971527705202,2.28217788088661,0.92197967591603,0.876192688656405,0.086549228693281
